NUM;FECHA_CORTE;PERIODO;EMPRESA_OPERADORA;UBIGEO_CCPP;UBIGEO_DISTRITO;DEPARTAMENTO;PROVINCIA;DISTRITO;CENTRO_POBLADO;LATITUD;LONGITUD;2G;3G;4G;5G;VOZ;SMS;MMS;HASTA_1_MBPS;MÁS_DE_1_MBPS;CANT_EB_2G;CANT_EB_3G;CANT_EB_4G;CANT_EB_5G
19897;20230613;202303;Viettel Perú S.A.C.;2101040051;210104;PUNO;PUNO;ATUNCOLLA;CABANA MOCCO ALTOS PATA (CENTRAL URINSAYA);-15.6854;-70.09977;0;1;1;0;1;1;1;0;1;0;0;0;0
19898;20230613;202303;Viettel Perú S.A.C.;2101040052;210104;PUNO;PUNO;ATUNCOLLA;MICAELA BASTIDAS DE YANAMOCCO;-15.68176;-70.10309;0;1;1;0;1;1;1;0;1;0;0;0;0
19899;20230613;202303;Viettel Perú S.A.C.;2101040053;210104;PUNO;PUNO;ATUNCOLLA;CCOMERMOCCO;-15.68922;-70.11556;0;1;1;0;1;1;1;0;1;0;0;0;0
19900;20230613;202303;Viettel Perú S.A.C.;2101040054;210104;PUNO;PUNO;ATUNCOLLA;CHAQUI MAYU PATA CIRCA AYAMOCCO;-15.68416;-70.11541;0;1;1;0;1;1;1;0;1;0;0;0;0
19901;20230613;202303;Viettel Perú S.A.C.;2101040055;210104;PUNO;PUNO;ATUNCOLLA;PATA PUJIO;-15.69476;-70.14099;0;1;1;0;1;1;1;0;1;0;0;0;0
19902;20230613;202303;Viettel Perú S.A.C.;2101040056;210104;PUNO;PUNO;ATUNCOLLA;ISLA;-15.73454;-70.16559;0;1;0;0;1;1;1;0;1;0;0;0;0
19903;20230613;202303;Viettel Perú S.A.C.;2101040057;210104;PUNO;PUNO;ATUNCOLLA;CHEJOLLANI;-15.67563;-70.14199;0;1;1;0;1;1;1;0;1;0;0;0;0
19904;20230613;202303;Viettel Perú S.A.C.;2101040058;210104;PUNO;PUNO;ATUNCOLLA;QUISPIPATA;-15.66893;-70.12318;0;1;1;0;1;1;1;0;1;0;0;0;0
19905;20230613;202303;Viettel Perú S.A.C.;2101040059;210104;PUNO;PUNO;ATUNCOLLA;CHUMPIHUARO;-15.68086;-70.1359;0;1;1;0;1;1;1;0;1;0;0;0;0
19906;20230613;202303;Viettel Perú S.A.C.;2101040060;210104;PUNO;PUNO;ATUNCOLLA;PAMPILLA ULLAGACHI;-15.70868;-70.21045;0;1;0;0;1;1;1;0;1;0;0;0;0
19907;20230613;202303;Viettel Perú S.A.C.;2101040061;210104;PUNO;PUNO;ATUNCOLLA;MUÑANI ULLAGACHI;-15.71126;-70.21082;0;1;0;0;1;1;1;0;1;0;0;0;0
19908;20230613;202303;Viettel Perú S.A.C.;2101040062;210104;PUNO;PUNO;ATUNCOLLA;ISTURI;-15.69596;-70.14768;0;1;1;0;1;1;1;0;1;0;0;0;0
19909;20230613;202303;Viettel Perú S.A.C.;2101050001;210105;PUNO;PUNO;CAPACHICA;CAPACHICA;-15.64195;-69.83083;0;1;1;0;1;1;1;0;1;0;1;1;0
19910;20230613;202303;Viettel Perú S.A.C.;2101050002;210105;PUNO;PUNO;CAPACHICA;ESCALLANI;-15.49954;-69.89791;0;1;0;0;1;1;1;0;1;0;0;0;0
19911;20230613;202303;Viettel Perú S.A.C.;2101050005;210105;PUNO;PUNO;CAPACHICA;CARMEN;-15.5348;-69.88023;0;1;0;0;1;1;1;0;1;0;0;0;0
19912;20230613;202303;Viettel Perú S.A.C.;2101050007;210105;PUNO;PUNO;CAPACHICA;CHILLORA;-15.57481;-69.85665;0;1;0;0;1;1;1;0;1;0;0;0;0
19913;20230613;202303;Viettel Perú S.A.C.;2101050008;210105;PUNO;PUNO;CAPACHICA;SAN JUAN YANCACO;-15.59393;-69.84688;0;1;0;0;1;1;1;0;1;0;0;0;0
19914;20230613;202303;Viettel Perú S.A.C.;2101050009;210105;PUNO;PUNO;CAPACHICA;CHAPA CHICO;-15.60328;-69.84738;0;1;0;0;1;1;1;0;1;0;0;0;0
19915;20230613;202303;Viettel Perú S.A.C.;2101050010;210105;PUNO;PUNO;CAPACHICA;SAN CRISTOBAL;-15.5957;-69.83858;0;1;0;0;1;1;1;0;1;0;0;0;0
19916;20230613;202303;Viettel Perú S.A.C.;2101050011;210105;PUNO;PUNO;CAPACHICA;LLANCACO;-15.60649;-69.8439;0;1;1;0;1;1;1;0;1;0;0;0;0
19917;20230613;202303;Viettel Perú S.A.C.;2101050012;210105;PUNO;PUNO;CAPACHICA;HILATA;-15.63783;-69.82836;0;1;1;0;1;1;1;0;1;0;0;0;0
19918;20230613;202303;Viettel Perú S.A.C.;2101050013;210105;PUNO;PUNO;CAPACHICA;TOCTORO;-15.63727;-69.84399;0;1;1;0;1;1;1;0;1;0;0;0;0
19919;20230613;202303;Viettel Perú S.A.C.;2101050014;210105;PUNO;PUNO;CAPACHICA;CHIFRON;-15.63506;-69.81489;0;1;1;0;1;1;1;0;1;0;0;0;0
19920;20230613;202303;Viettel Perú S.A.C.;2101050015;210105;PUNO;PUNO;CAPACHICA;JANJARA;-15.6537;-69.84537;0;1;1;0;1;1;1;0;1;0;0;0;0
19921;20230613;202303;Viettel Perú S.A.C.;2101050016;210105;PUNO;PUNO;CAPACHICA;TEJERIA;-15.66355;-69.8497;0;1;1;0;1;1;1;0;1;0;0;0;0
19922;20230613;202303;Viettel Perú S.A.C.;2101050017;210105;PUNO;PUNO;CAPACHICA;CAPANO;-15.67106;-69.84869;0;1;0;0;1;1;1;0;1;0;0;0;0
19923;20230613;202303;Viettel Perú S.A.C.;2101050018;210105;PUNO;PUNO;CAPACHICA;CCOLLICHUPA;-15.66682;-69.84978;0;1;1;0;1;1;1;0;1;0;0;0;0
19924;20230613;202303;Viettel Perú S.A.C.;2101050019;210105;PUNO;PUNO;CAPACHICA;SIALE (SANTA CRUZ);-15.66544;-69.80965;0;1;1;0;1;1;1;0;1;0;0;0;0
19925;20230613;202303;Viettel Perú S.A.C.;2101050020;210105;PUNO;PUNO;CAPACHICA;CCOTOS SUCSAN SAN SALVADOR;-15.66829;-69.78137;0;1;0;0;1;1;1;0;1;0;0;0;0
19926;20230613;202303;Viettel Perú S.A.C.;2101050021;210105;PUNO;PUNO;CAPACHICA;JORELAJE;-15.68508;-69.84269;0;1;1;0;1;1;1;0;1;0;0;0;0
19927;20230613;202303;Viettel Perú S.A.C.;2101050023;210105;PUNO;PUNO;CAPACHICA;YAPURA;-15.70586;-69.8172;0;1;1;0;1;1;1;0;1;0;0;0;0
19928;20230613;202303;Viettel Perú S.A.C.;2101050024;210105;PUNO;PUNO;CAPACHICA;ALTO YAPURA LAGO AZUL;-15.70331;-69.81303;0;1;0;0;1;1;1;0;1;0;0;0;0
19929;20230613;202303;Viettel Perú S.A.C.;2101050025;210105;PUNO;PUNO;CAPACHICA;COLLPA;-15.71888;-69.79768;0;1;1;0;1;1;1;0;1;0;0;0;0
19930;20230613;202303;Viettel Perú S.A.C.;2101050026;210105;PUNO;PUNO;CAPACHICA;LLACHON (SANTA CRUZ);-15.71767833;-69.781885;0;1;1;0;1;1;1;0;1;0;0;0;0
19931;20230613;202303;Viettel Perú S.A.C.;2101050029;210105;PUNO;PUNO;CAPACHICA;KANKULLANI;-15.52002;-69.88517;0;1;0;0;1;1;1;0;1;0;0;0;0
19932;20230613;202303;Viettel Perú S.A.C.;2101050034;210105;PUNO;PUNO;CAPACHICA;MUJRE;-15.55166;-69.86256;0;1;0;0;1;1;1;0;1;0;0;0;0
19933;20230613;202303;Viettel Perú S.A.C.;2101050035;210105;PUNO;PUNO;CAPACHICA;CHAPA KARIKUNKA;-15.56962;-69.86386;0;1;0;0;1;1;1;0;1;0;0;0;0
19934;20230613;202303;Viettel Perú S.A.C.;2101050036;210105;PUNO;PUNO;CAPACHICA;CERCA;-15.58832;-69.84393;0;1;1;0;1;1;1;0;1;0;0;0;0
19935;20230613;202303;Viettel Perú S.A.C.;2101050037;210105;PUNO;PUNO;CAPACHICA;COPACUN;-15.59347;-69.83383;0;1;0;0;1;1;1;0;1;0;0;0;0
19936;20230613;202303;Viettel Perú S.A.C.;2101050038;210105;PUNO;PUNO;CAPACHICA;CHAPA GRANDE;-15.59307;-69.85461;0;1;1;0;1;1;1;0;1;0;0;0;0
19937;20230613;202303;Viettel Perú S.A.C.;2101050039;210105;PUNO;PUNO;CAPACHICA;UCURANIS;-15.61663;-69.81601;0;1;1;0;1;1;1;0;1;0;0;0;0
19938;20230613;202303;Viettel Perú S.A.C.;2101050040;210105;PUNO;PUNO;CAPACHICA;TITIHUILA;-15.61865;-69.82179;0;1;1;0;1;1;1;0;1;0;0;0;0
19939;20230613;202303;Viettel Perú S.A.C.;2101050041;210105;PUNO;PUNO;CAPACHICA;ISLA ISAÑETA;-15.62519;-69.79966;0;1;1;0;1;1;1;0;1;0;0;0;0
19940;20230613;202303;Viettel Perú S.A.C.;2101050042;210105;PUNO;PUNO;CAPACHICA;TAMAN;-15.63067;-69.81847;0;1;1;0;1;1;1;0;1;0;0;0;0
19941;20230613;202303;Viettel Perú S.A.C.;2101050043;210105;PUNO;PUNO;CAPACHICA;SALLALLIN;-15.63044;-69.82672;0;1;1;0;1;1;1;0;1;0;0;0;0
19942;20230613;202303;Viettel Perú S.A.C.;2101050044;210105;PUNO;PUNO;CAPACHICA;CHACOMOCO;-15.62126;-69.8418;0;1;1;0;1;1;1;0;1;0;0;0;0
19943;20230613;202303;Viettel Perú S.A.C.;2101050045;210105;PUNO;PUNO;CAPACHICA;HUAREJON;-15.63146;-69.83441;0;1;1;0;1;1;1;0;1;0;0;0;0
19944;20230613;202303;Viettel Perú S.A.C.;2101050046;210105;PUNO;PUNO;CAPACHICA;SILICACHI;-15.66024;-69.84772;0;1;1;0;1;1;1;0;1;0;0;0;0
19945;20230613;202303;Viettel Perú S.A.C.;2101050047;210105;PUNO;PUNO;CAPACHICA;TANRA;-15.66892;-69.84911;0;1;0;0;1;1;1;0;1;0;0;0;0
19946;20230613;202303;Viettel Perú S.A.C.;2101050048;210105;PUNO;PUNO;CAPACHICA;CRUZ PATA;-15.67335;-69.84857;0;1;0;0;1;1;1;0;1;0;0;0;0
19947;20230613;202303;Viettel Perú S.A.C.;2101050050;210105;PUNO;PUNO;CAPACHICA;MARCCON URUNI;-15.655;-69.80834;0;1;1;0;1;1;1;0;1;0;0;0;0
19948;20230613;202303;Viettel Perú S.A.C.;2101050051;210105;PUNO;PUNO;CAPACHICA;ISLA TICONATA;-15.6484;-69.78727;0;1;1;0;1;1;1;0;1;0;0;0;0
19949;20230613;202303;Viettel Perú S.A.C.;2101050052;210105;PUNO;PUNO;CAPACHICA;INCAHUATANA;-15.66591;-69.78901;0;1;1;0;1;1;1;0;1;0;0;0;0
19950;20230613;202303;Viettel Perú S.A.C.;2101050053;210105;PUNO;PUNO;CAPACHICA;CAMPANARIO;-15.66494;-69.77583;0;1;1;0;1;1;1;0;1;0;0;0;0
19951;20230613;202303;Viettel Perú S.A.C.;2101050054;210105;PUNO;PUNO;CAPACHICA;ROSASANI ACCOCHIMPA;-15.66929;-69.77194;0;1;1;0;1;1;1;0;1;0;0;0;0
19952;20230613;202303;Viettel Perú S.A.C.;2101050055;210105;PUNO;PUNO;CAPACHICA;JUTILA CCORIHUARAYOC;-15.67451;-69.76839;0;1;0;0;1;1;1;0;1;0;0;0;0
19953;20230613;202303;Viettel Perú S.A.C.;2101050056;210105;PUNO;PUNO;CAPACHICA;TITILINO;-15.67037;-69.77628;0;1;1;0;1;1;1;0;1;0;0;0;0
19954;20230613;202303;Viettel Perú S.A.C.;2101050057;210105;PUNO;PUNO;CAPACHICA;UMAYO;-15.67443;-69.78052;0;1;1;0;1;1;1;0;1;0;0;0;0
19955;20230613;202303;Viettel Perú S.A.C.;2101050060;210105;PUNO;PUNO;CAPACHICA;VALLECITO;-15.70069;-69.81968;0;1;0;0;1;1;1;0;1;0;0;0;0
19956;20230613;202303;Viettel Perú S.A.C.;2101050061;210105;PUNO;PUNO;CAPACHICA;VILLA;-15.70783;-69.81463;0;1;1;0;1;1;1;0;1;0;0;0;0
19957;20230613;202303;Viettel Perú S.A.C.;2101050062;210105;PUNO;PUNO;CAPACHICA;PENTE COSTES;-15.70736;-69.80815;0;1;1;0;1;1;1;0;1;0;0;0;0
19958;20230613;202303;Viettel Perú S.A.C.;2101050063;210105;PUNO;PUNO;CAPACHICA;PUCASAYA;-15.7116;-69.80993;0;1;1;0;1;1;1;0;1;0;0;0;0
19959;20230613;202303;Viettel Perú S.A.C.;2101050065;210105;PUNO;PUNO;CAPACHICA;SAN ISIDRO;-15.71634;-69.77708;0;1;1;0;1;1;1;0;1;0;0;0;0
19960;20230613;202303;Viettel Perú S.A.C.;2101050066;210105;PUNO;PUNO;CAPACHICA;LLACHON CENTRAL;-15.71767;-69.78187;0;1;1;0;1;1;1;0;1;0;0;0;0
19961;20230613;202303;Viettel Perú S.A.C.;2101050068;210105;PUNO;PUNO;CAPACHICA;ALTO LLACTA;-15.5136;-69.89091;0;1;0;0;1;1;1;0;1;0;0;0;0
19962;20230613;202303;Viettel Perú S.A.C.;2101050076;210105;PUNO;PUNO;CAPACHICA;ALTO AGUARA;-15.6548;-69.82195;0;1;0;0;1;1;1;0;1;0;0;0;0
19963;20230613;202303;Viettel Perú S.A.C.;2101050077;210105;PUNO;PUNO;CAPACHICA;TEKES;-15.70671;-69.7718;0;1;1;0;1;1;1;0;1;0;0;0;0
19964;20230613;202303;Viettel Perú S.A.C.;2101050078;210105;PUNO;PUNO;CAPACHICA;MIGITIANA;-15.71254;-69.75817;0;1;0;0;1;1;1;0;1;0;0;0;0
19965;20230613;202303;Viettel Perú S.A.C.;2101050079;210105;PUNO;PUNO;CAPACHICA;CELOCO CHUPA;-15.71844;-69.75281;0;1;0;0;1;1;1;0;1;0;0;0;0
19966;20230613;202303;Viettel Perú S.A.C.;2101050080;210105;PUNO;PUNO;CAPACHICA;COLLACACHI;-15.65746;-69.8456;0;1;1;0;1;1;1;0;1;0;0;0;0
19967;20230613;202303;Viettel Perú S.A.C.;2101050081;210105;PUNO;PUNO;CAPACHICA;LLANCACO CHICO;-15.59747;-69.83768;0;1;0;0;1;1;1;0;1;0;0;0;0
19968;20230613;202303;Viettel Perú S.A.C.;2101050082;210105;PUNO;PUNO;CAPACHICA;CAMJATA;-15.61884;-69.83292;0;1;1;0;1;1;1;0;1;0;0;0;0
19969;20230613;202303;Viettel Perú S.A.C.;2101050083;210105;PUNO;PUNO;CAPACHICA;LUCERO;-15.53104;-69.88068;0;1;0;0;1;1;1;0;1;0;0;0;0
19970;20230613;202303;Viettel Perú S.A.C.;2101050086;210105;PUNO;PUNO;CAPACHICA;CCUCHUM CCUCHO;-15.622608;-69.81859;0;1;1;0;1;1;1;0;1;0;0;0;0
19971;20230613;202303;Viettel Perú S.A.C.;2101050088;210105;PUNO;PUNO;CAPACHICA;TITISURA ISAÑURA;-15.533;-69.87236;0;1;0;0;1;1;1;0;1;0;0;0;0
19972;20230613;202303;Viettel Perú S.A.C.;2101050089;210105;PUNO;PUNO;CAPACHICA;CHILLORA MUJRE;-15.56367;-69.85853;0;1;0;0;1;1;1;0;1;0;0;0;0
19973;20230613;202303;Viettel Perú S.A.C.;2101050090;210105;PUNO;PUNO;CAPACHICA;CCOCCOTA;-15.62164;-69.80237;0;1;1;0;1;1;1;0;1;0;0;0;0
19974;20230613;202303;Viettel Perú S.A.C.;2101060001;210106;PUNO;PUNO;CHUCUITO;CHUCUITO;-15.89437164;-69.88996318;0;1;1;0;1;1;1;0;1;0;0;0;0
19975;20230613;202303;Viettel Perú S.A.C.;2101060002;210106;PUNO;PUNO;CHUCUITO;LUQUINA CHICO;-15.78801;-69.82228;0;1;0;0;1;1;1;0;1;0;0;0;0
19976;20230613;202303;Viettel Perú S.A.C.;2101060003;210106;PUNO;PUNO;CHUCUITO;KARINA;-15.79503;-69.80524;0;1;0;0;1;1;1;0;1;0;0;0;0
19977;20230613;202303;Viettel Perú S.A.C.;2101060004;210106;PUNO;PUNO;CHUCUITO;YOCATA;-15.80129;-69.8034;0;1;0;0;1;1;1;0;1;0;0;0;0
19978;20230613;202303;Viettel Perú S.A.C.;2101060005;210106;PUNO;PUNO;CHUCUITO;LUQUINA GRANDE;-15.7968;-69.82883;0;1;0;0;1;1;1;0;1;0;0;0;0
19979;20230613;202303;Viettel Perú S.A.C.;2101060006;210106;PUNO;PUNO;CHUCUITO;SAN JOSE DE PUCANI;-15.81068;-69.83355;0;1;0;0;1;1;1;0;1;0;0;0;0
19980;20230613;202303;Viettel Perú S.A.C.;2101060008;210106;PUNO;PUNO;CHUCUITO;CHUROPAMPA;-15.8171;-69.7961;0;1;0;0;1;1;1;0;1;0;0;0;0
19981;20230613;202303;Viettel Perú S.A.C.;2101060009;210106;PUNO;PUNO;CHUCUITO;INQUINCHO CHURO;-15.82996;-69.79656;0;1;0;0;1;1;1;0;1;0;0;0;0
19982;20230613;202303;Viettel Perú S.A.C.;2101060010;210106;PUNO;PUNO;CHUCUITO;CALLANCA (CHURO);-15.82978;-69.79714;0;1;0;0;1;1;1;0;1;0;0;0;0
19983;20230613;202303;Viettel Perú S.A.C.;2101060011;210106;PUNO;PUNO;CHUCUITO;VALLECITO CHURO;-15.83276;-69.80931;0;1;0;0;1;1;1;0;1;0;0;0;0
19984;20230613;202303;Viettel Perú S.A.C.;2101060012;210106;PUNO;PUNO;CHUCUITO;TATAMAYA;-15.83828;-69.81302;0;1;0;0;1;1;1;0;1;0;0;0;0
19985;20230613;202303;Viettel Perú S.A.C.;2101060013;210106;PUNO;PUNO;CHUCUITO;TACASAYA;-15.82486;-69.83964;0;1;0;0;1;1;1;0;1;0;0;0;0
19986;20230613;202303;Viettel Perú S.A.C.;2101060015;210106;PUNO;PUNO;CHUCUITO;KARANA;-15.86084;-69.84266;0;1;0;0;1;1;1;0;1;0;0;0;0
19987;20230613;202303;Viettel Perú S.A.C.;2101060017;210106;PUNO;PUNO;CHUCUITO;SIHUINTA;-15.85386;-69.81376;0;1;0;0;1;1;1;0;1;0;0;0;0
19988;20230613;202303;Viettel Perú S.A.C.;2101060018;210106;PUNO;PUNO;CHUCUITO;HUANCARANI;-15.8604;-69.81088;0;1;0;0;1;1;1;0;1;0;0;0;0
19989;20230613;202303;Viettel Perú S.A.C.;2101060019;210106;PUNO;PUNO;CHUCUITO;HUITTO;-15.86524;-69.81979;0;1;0;0;1;1;1;0;1;0;0;0;0
19990;20230613;202303;Viettel Perú S.A.C.;2101060020;210106;PUNO;PUNO;CHUCUITO;BARCO;-15.8837;-69.89426;0;1;0;0;1;1;1;0;1;0;1;0;0
19991;20230613;202303;Viettel Perú S.A.C.;2101060021;210106;PUNO;PUNO;CHUCUITO;CUSIPATA;-15.88743;-69.90501;0;1;0;0;1;1;1;0;1;0;0;0;0
19992;20230613;202303;Viettel Perú S.A.C.;2101060022;210106;PUNO;PUNO;CHUCUITO;ICHURAYA;-15.89748;-69.91053;0;1;0;0;1;1;1;0;1;0;0;0;0
19993;20230613;202303;Viettel Perú S.A.C.;2101060023;210106;PUNO;PUNO;CHUCUITO;CHONCORUCO;-15.89448;-69.89836;0;1;1;0;1;1;1;0;1;0;0;0;0
19994;20230613;202303;Viettel Perú S.A.C.;2101060024;210106;PUNO;PUNO;CHUCUITO;LAYCOMA;-15.89693;-69.89665;0;1;0;0;1;1;1;0;1;0;0;0;0
19995;20230613;202303;Viettel Perú S.A.C.;2101060025;210106;PUNO;PUNO;CHUCUITO;OCCOPAMPA;-15.90618;-69.88728;0;1;1;0;1;1;1;0;1;0;0;0;0
19996;20230613;202303;Viettel Perú S.A.C.;2101060026;210106;PUNO;PUNO;CHUCUITO;CHINCHERA;-15.90909;-69.89391;0;1;1;0;1;1;1;0;1;0;0;0;0
19997;20230613;202303;Viettel Perú S.A.C.;2101060027;210106;PUNO;PUNO;CHUCUITO;RAYA;-15.88488;-69.91756;0;1;0;0;1;1;1;0;1;0;0;0;0
19998;20230613;202303;Viettel Perú S.A.C.;2101060028;210106;PUNO;PUNO;CHUCUITO;MARKA JILAPUNTA;-15.91182;-69.88421;0;1;1;0;1;1;1;0;1;0;0;0;0
19999;20230613;202303;Viettel Perú S.A.C.;2101060029;210106;PUNO;PUNO;CHUCUITO;CONCACHI;-15.91598;-69.87375;0;1;1;0;1;1;1;0;1;0;1;1;0
20000;20230613;202303;Viettel Perú S.A.C.;2101060030;210106;PUNO;PUNO;CHUCUITO;TAJQUINA CALAJAUIRA;-15.92418;-69.88859;0;1;1;0;1;1;1;0;1;0;0;0;0
20001;20230613;202303;Viettel Perú S.A.C.;2101060031;210106;PUNO;PUNO;CHUCUITO;PIRAPI;-15.91979;-69.88083;0;1;1;0;1;1;1;0;1;0;0;0;0
20002;20230613;202303;Viettel Perú S.A.C.;2101060032;210106;PUNO;PUNO;CHUCUITO;ACHARA;-15.92908;-69.88123;0;1;1;0;1;1;1;0;1;0;0;0;0
20003;20230613;202303;Viettel Perú S.A.C.;2101060033;210106;PUNO;PUNO;CHUCUITO;POTOJANI GRANDE;-15.93883;-69.8845;0;1;1;0;1;1;1;0;1;0;0;0;0
20004;20230613;202303;Viettel Perú S.A.C.;2101060036;210106;PUNO;PUNO;CHUCUITO;ESPERANZA;-15.79178;-69.81374;0;1;0;0;1;1;1;0;1;0;0;0;0
20005;20230613;202303;Viettel Perú S.A.C.;2101060037;210106;PUNO;PUNO;CHUCUITO;ALTO LUNA;-15.7986;-69.82266;0;1;0;0;1;1;1;0;1;0;0;0;0
20006;20230613;202303;Viettel Perú S.A.C.;2101060038;210106;PUNO;PUNO;CHUCUITO;VENTILLA;-15.81831;-69.78798;0;1;0;0;1;1;1;0;1;0;0;0;0
20007;20230613;202303;Viettel Perú S.A.C.;2101060039;210106;PUNO;PUNO;CHUCUITO;ARICURA;-15.8338;-69.81901;0;1;0;0;1;1;1;0;1;0;0;0;0
20008;20230613;202303;Viettel Perú S.A.C.;2101060043;210106;PUNO;PUNO;CHUCUITO;INCUYLAYA;-15.8998;-69.89247;0;1;1;0;1;1;1;0;1;0;0;0;0
20009;20230613;202303;Viettel Perú S.A.C.;2101070001;210107;PUNO;PUNO;COATA;COATA;-15.57059;-69.9493;0;1;1;0;1;1;1;0;1;0;0;0;0
20010;20230613;202303;Viettel Perú S.A.C.;2101070008;210107;PUNO;PUNO;COATA;PURUÑI;-15.51778;-69.92068;0;1;0;0;1;1;1;0;1;0;0;0;0
20011;20230613;202303;Viettel Perú S.A.C.;2101070009;210107;PUNO;PUNO;COATA;CARABEJIN;-15.52876;-69.93514;0;1;0;0;1;1;1;0;1;0;0;0;0
20012;20230613;202303;Viettel Perú S.A.C.;2101070011;210107;PUNO;PUNO;COATA;SANTA CRUZ DE COLLANA;-15.52838;-69.9465;0;1;0;0;1;1;1;0;1;0;0;0;0
20013;20230613;202303;Viettel Perú S.A.C.;2101070012;210107;PUNO;PUNO;COATA;REYES PAMPA;-15.54184;-69.96174;0;1;1;0;1;1;1;0;1;0;0;0;0
20014;20230613;202303;Viettel Perú S.A.C.;2101070013;210107;PUNO;PUNO;COATA;URCUNIMUNI;-15.54145;-69.94392;0;1;0;0;1;1;1;0;1;0;0;0;0
20015;20230613;202303;Viettel Perú S.A.C.;2101070014;210107;PUNO;PUNO;COATA;CAPAJSI;-15.53539;-69.94008833;0;1;0;0;1;1;1;0;1;0;0;0;0
20016;20230613;202303;Viettel Perú S.A.C.;2101070019;210107;PUNO;PUNO;COATA;ANGEL CARATA;-15.55493;-69.91363;0;1;1;0;1;1;1;0;1;0;0;0;0
20017;20230613;202303;Viettel Perú S.A.C.;2101070020;210107;PUNO;PUNO;COATA;JOCHI SAN FRANCISCO;-15.5556;-69.92485;0;1;1;0;1;1;1;0;1;0;0;0;0
20018;20230613;202303;Viettel Perú S.A.C.;2101070021;210107;PUNO;PUNO;COATA;CHILLICHUPA;-15.55276;-69.9306;0;1;1;0;1;1;1;0;1;0;0;0;0
20019;20230613;202303;Viettel Perú S.A.C.;2101070022;210107;PUNO;PUNO;COATA;TARIZANI;-15.54581;-69.93225;0;1;1;0;1;1;1;0;1;0;0;0;0
20020;20230613;202303;Viettel Perú S.A.C.;2101070023;210107;PUNO;PUNO;COATA;AYTICACHI;-15.54382;-69.93757;0;1;1;0;1;1;1;0;1;0;0;0;0
20021;20230613;202303;Viettel Perú S.A.C.;2101070024;210107;PUNO;PUNO;COATA;QUISPICUCHO;-15.54095;-69.94022;0;1;1;0;1;1;1;0;1;0;0;0;0
20022;20230613;202303;Viettel Perú S.A.C.;2101070025;210107;PUNO;PUNO;COATA;SUCASCO;-15.52901;-69.95003;0;1;0;0;1;1;1;0;1;0;0;0;0
20023;20230613;202303;Viettel Perú S.A.C.;2101070026;210107;PUNO;PUNO;COATA;ALMOSANCHI;-15.557755;-69.95232333;0;1;1;0;1;1;1;0;1;0;0;0;0
20024;20230613;202303;Viettel Perú S.A.C.;2101070027;210107;PUNO;PUNO;COATA;JAITARATAMOCCO;-15.56213;-69.96154;0;1;1;0;1;1;1;0;1;0;0;0;0
20025;20230613;202303;Viettel Perú S.A.C.;2101070028;210107;PUNO;PUNO;COATA;LLACHAHUY;-15.55608;-69.98216;0;1;1;0;1;1;1;0;1;0;0;0;0
20026;20230613;202303;Viettel Perú S.A.C.;2101070029;210107;PUNO;PUNO;COATA;LLACHAHUI CARATA;-15.56612;-69.97619;0;1;1;0;1;1;1;0;1;0;1;1;0
20027;20230613;202303;Viettel Perú S.A.C.;2101070030;210107;PUNO;PUNO;COATA;HUARINA;-15.5654;-69.9522;0;1;1;0;1;1;1;0;1;0;0;0;0
20028;20230613;202303;Viettel Perú S.A.C.;2101070031;210107;PUNO;PUNO;COATA;HUARACO;-15.56862;-69.93876;0;1;1;0;1;1;1;0;1;0;0;0;0
20029;20230613;202303;Viettel Perú S.A.C.;2101070032;210107;PUNO;PUNO;COATA;MORAYA;-15.5635;-69.93468;0;1;1;0;1;1;1;0;1;0;0;0;0
20030;20230613;202303;Viettel Perú S.A.C.;2101070033;210107;PUNO;PUNO;COATA;JARUNA;-15.56735;-69.92713;0;1;1;0;1;1;1;0;1;0;0;0;0
20031;20230613;202303;Viettel Perú S.A.C.;2101070034;210107;PUNO;PUNO;COATA;JACHI SAN FRANCISCO;-15.56841;-69.92064;0;1;1;0;1;1;1;0;1;0;0;0;0
20032;20230613;202303;Viettel Perú S.A.C.;2101070036;210107;PUNO;PUNO;COATA;CENTRAL UQUISILLA;-15.57442;-69.88;0;1;0;0;1;1;1;0;1;0;0;0;0
20033;20230613;202303;Viettel Perú S.A.C.;2101070037;210107;PUNO;PUNO;COATA;TITILINO;-15.57706;-69.87554;0;1;0;0;1;1;1;0;1;0;0;0;0
20034;20230613;202303;Viettel Perú S.A.C.;2101070038;210107;PUNO;PUNO;COATA;CRUZ CHUPA;-15.58289;-69.87346;0;1;0;0;1;1;1;0;1;0;0;0;0
20035;20230613;202303;Viettel Perú S.A.C.;2101070039;210107;PUNO;PUNO;COATA;LLUCO CENTRAL;-15.56971;-69.93106;0;1;1;0;1;1;1;0;1;0;0;0;0
20036;20230613;202303;Viettel Perú S.A.C.;2101070040;210107;PUNO;PUNO;COATA;COATASI;-15.57502;-69.94886;0;1;1;0;1;1;1;0;1;0;0;0;0
20037;20230613;202303;Viettel Perú S.A.C.;2101070041;210107;PUNO;PUNO;COATA;JORJONE JARASIMI;-15.57604;-69.95809;0;1;1;0;1;1;1;0;1;0;0;0;0
20038;20230613;202303;Viettel Perú S.A.C.;2101070042;210107;PUNO;PUNO;COATA;SAN ISIDRO DE CHINCHE;-15.57895;-69.96342;0;1;1;0;1;1;1;0;1;0;0;0;0
